utterance,intent
스테이크 썰고 싶다,일상
스테이크 썰러 가고 싶어,일상
스트레스 만땅,일상
스트레스 받는 데 어떻게 하면 좋을까,일상
스트레스 받아,일상
스트레스 주는 사람 어떻게 하지?,일상
스트레스 주는 사람이 있어,일상
스트레스 참기 어렵다,일상
스트레스 팍팍,일상
스트레스 푸는 방법,일상
스트레스,일상
스트레스가 안 풀려,일상
스트레스를 가족한테 풀어,일상
스트레칭 해야되는데,일상
스트레칭해야지,일상
스팸 갑자기 왜케 많이 와,일상
스팸 메일 갑자기 많이 와,일상
스팸 문자 계속 와,일상
스팸 문자까지 오네,일상
스팸 전화 많이 와,일상
습관 고치는 거 너무 어려워,일상
습관 못 고치겠어,일상
습관을 고치기 어려워,일상
습관이 안 고쳐져,일상
시각한데 웃겨,일상
시간 버렸다,일상
시간 아까워,일상
시간 왤케 빨리감,일상
시간 잘 간다,일상
시간 잘 떼우는 방법,일상
시간 진짜 빨리감,일상
시간이 너무 빨리 가,일상
시간이 너무 안 가 지루해,일상
시간이 안 가,일상
시간이 휘리릭,일상
시간표 개판,일상
시간표 망함,일상
시간표 망했다.,일상
시간표 잘못짰다,일상
시간표대로 움직여,일상
시계 소리 짱 커,일상
시계 소리가 거슬려,일상
시계가 멈춘거 같아.,일상
시계줄 다른 색으로 바꿔야지,일상
시계줄 바꿔야지,일상
시계침 소리가 크게 들리네,일상
시곗바늘 소리가 너무 크게 들려,일상
시골 내려가서 살까,일상
시골에서 사는 거 어떨까?,일상
시급 얼마 받니,일상
시누 좀 이상한 듯,일상
시누이가 이상해,일상
시베리아 같아 추워,일상
시선이 자꾸 느껴져,일상
시어머니가 나만 미워하는 것 같아,일상
시어머니가 질투하는 것 같아,일상
시어머니가 질투해,일상
시어머니가 차별해,일상
시어머니될 사람이 진짜 이상해,일상
시원한 냉면 먹고 싶어,일상
시트지로 리폼해야겠다,일상
시트지로 붙여야겠다,일상
시험 공부 언제 다함,일상
시험 공부 큰일,일상
시험 기간인데 집중이 안돼,일상
시험 끝나고 만나고 싶어,일상
시험 끝나고 우리 만나자,일상
시험 보기 전날,일상
시험 보지 말까?,일상
시험 성적 가져가면 혼날텐데,일상
시험 없어졌으면 좋겠다,일상
시험 없어지면 좋겠다.,일상
시험 왜 안 없어지지,일상
시험 준비 빨리 끝났으면,일상
시험 준비 언제 끝나,일상
시험 지겨워,일상
시험을 꼭 봐야하나 도망가고 싶다.,일상
시험인데 집중 안돼,일상
식당이나 하나 내볼까,일상
식비가 너무 많이 나와,일상
식비가 어마무시하다,일상
식욕이 없어,일상
식욕폭발,일상
식욕폭발해서 폭풍 먹방 찍었어,일상
신경 쓰여,일상
신경이 바늘 끝 같아,일상
신기한 일들이 많이 일어나,일상
신기해,일상
신뢰 회복할 수 있을까?,일상
신뢰에 금 간 거 같은데 회복할 수 있을까?,일상
신발 새로 샀다,일상
신발 선물 받았어,일상
신용카드 다 없애야겠어,일상
신입이 벌써 치고 올라온다,일상
신행준비 혼자 할 수 있을까?,일상
신혼여행 가서 돌아오기 싫다,일상
신혼여행 길게 가고 싶다,일상
신혼여행 한달쯤 가고 싶다,일상
신혼집 꾸미고 싶어,일상
신혼집 인테리어 어떻게 하지,일상
실내 데이트 어디가 좋을까,일상
실내 데이트 추천,일상
실망 안시키면 좋겠다,일상
실망하지 않았으면 좋겠다,일상
실비 드는게 좋을까,일상
실비 들까,일상
실수한거 같아,일상
실수했다.,일상
실험실 더러워,일상
실험실이 너무 더러워,일상
심부름 간다,일상
심부름 다녀올게,일상
심술나,일상
심심아 심심하다,일상
심심하다,일상
심심하다고,일상
심심한데 뭐 재미있는거 없을까,일상
심심한데 뭐하면 좋을까,일상
심심한데 뭐하지,일상
심심해,일상
심심해요,일상
심증은 있는데 물증이 없네,일상
십년감수했어,일상
싱크대 리폼할거야,일상
싸게 팔길래 샀어,일상
싸우면 안되는데,일상
싸우면 연락 안 받는 사람 어떻게 해?,일상
싸우면 연락이 안돼,일상
싸우면 자꾸 잠수를 탄다 답답해,일상
싸우면 잠수타는 사람?,일상
싸운 이유도 기억 안나,일상
싸움을 피하는 방법,일상
싸웠는데 화해 어떻게 하지,일상
싸웠을 때 어떻게 해?,일상
쌍커풀 해볼까,일상
쌍커풀성형할까,일상
쌤이 나만 뭐라 해,일상
썸 중인거 이야기할까,일상
썸타는거 친구한테 이야기 한고 싶다.,일상
쓰던 앱이 유료로 전환됐어,일상
쓰레기 언제 비워,일상
쓰레기기는 또 언제 치워,일상
쓸데 없는 걱정 1위 연예인 걱정,일상
쓸데없는 일 하는중,일상
쓸모 없게 느껴져,일상
쓸쓸하다,일상
씻고 자야 되는데,일상
씻고 자야지,일상
씻기 싫어,일상
씻기도 귀찮다,일상
아 놔 생리통,일상
아 놔 왜 사냐,일상
아 땀난다,일상
아 몰라 자야겠다.,일상
아 스트레스 받아,일상
아 잇몸 시려,일상
아 진짜 아쉽다.,일상
아기 키우는거 너무 어려울 것 같아,일상
아기 키울 수 있을까,일상
아날로그 감성 좋다,일상
아날로그 감성 카메라 샀어,일상
아날로그가 좋아,일상
아놔 동생이 약점 잡고 늘어지네,일상
아놔 왜 이러지,일상
아놔 코 막혀,일상
아는데 모른척하나?,일상
아닌 척 하면서 나 싫어해,일상
아메리카노 한 잔,일상
아무 것도 하기 싫어,일상
아무 데도 안 나가고 집에 있고 싶다,일상
아무 생각 없이 놀고 먹고 싶어,일상
아무 생각 없이 쉬고 싶다,일상
아무 생각이 안든다.,일상
아무것도 안하고 집에서 뒹굴거리고 싶어,일상
아무것도 하고 싶지 않으면서 아무거나 하고 싶어,일상
아무것도 하기가 싫어,일상
아무도 모르게 있고 싶어,일상
아무도 안 놀아줘,일상
아무도 없어,일상
아무래도 속은 거 같아,일상
아무래도 우울증 걸린 거 같아,일상
아무래도 전공을 잘못 골랐나봐,일상
아무래도 탈모왔나봐,일상
아무리 열심히 해도 선천적인 건 못 따라가겠지?,일상
아무리 열심히 해도 타고난 사람은 못 따라가겠지?,일상
아무리 해도 안돼,일상
아무말이나 막했어,일상
아부 잘 하는 사람 부러워,일상
아부 잘 하는 사람 부럽기도 해,일상
아부도 기술인가봐,일상
아부쟁이가 부러워,일상
아빠 술 좀 끊으라고 해줘,일상
아빠가 담배 그만 피웠으면,일상
아빠가 담배 끊었으면 좋겠어,일상
아빠가 술 너무 많이 먹어,일상
아빠가 술 좀 그만 먹었으면,일상
아빠가 술 좀 끊었으면,일상
아쉬움만 남아,일상
아예 모르는 것도 아니고 얼굴만 아는 민망한 사이가 있어,일상
아예 일찍 출근하면 되겠지.,일상
아예 일찍 출근해야지,일상
아울렛 가서 쇼핑하고 옴,일상
아울렛 쇼핑 재밌다.,일상
아이고 소리가 절로 나온다,일상
아이고 의미 없다.,일상
아이고 추워라,일상
아이공 허리 아파라,일상
아이돌 너무 좋아,일상
아이돌 오빠들 좋아,일상
아이돌이 남친이면 좋을텐데,일상
아이돌이 여친이면 좋겠다.,일상
아이디 생각 안나,일상
아이라이너 그리기 귀찮은데 문신할까?,일상
아이라이너 문신 해볼까,일상
아이스크림 너무 비싸,일상
아이스크림이 오랜만에 사먹는데 너무 비싸,일상
아주 잊기로 독하게 마음 먹고 신나게 놀고 있습니다,일상
아직 결정 못 내렸어,일상
아직 노후 준비는 이르지?,일상
아직 많이 부족한가,일상
아직 장난인 것 같아,일상
아직도 공부할 게 많아,일상
아직도 모르는게 너무 많은 것같아,일상
아직도 안 끝났어,일상
아침 꼭꼭 먹어야지,일상
아침 먹었니,일상
아침 먹었더니 든든하네,일상
아침 안 먹는데 자꾸 먹으라고 그래,일상
아침 일찍 일어나 조깅하고 있어,일상
아침 챙겨 먹어야지,일상
아침밥 먹을 시간 없어서 굶었더니 배고파,일상
아침밥 못 먹었더니 배고파,일상
아침부터 피곤해,일상
아침에 들을 노래 뭐가 좋을까,일상
아침에 들을 노래 추천해줘,일상
아침에 일어나는 거 힘들다,일상
아침에 일어나면 물 한 잔 마시기,일상
아침에 일어나서 뭔가 해보려고,일상
아침에 일어났다가 또 잤어,일상
아침에 일찍 일어나서 뭔가 해야겠어.,일상
아파,일상
아파서 어떡해,일상
아파트 사고 싶다,일상
아파트로 이사 가고 싶다.,일상
아파트에서 살고 싶다,일상
아프면 안 되는데,일상
악몽 꿨어,일상
안 끝나,일상
안 데려다 줬어,일상
안 싸우는 법,일상
안경 말고 렌즈 껴야겠어,일상
안경 바꿔야지,일상
안경 벗고 완전 훈녀,일상
안경 벗었는데 완전 훈남,일상
안경 벗었는데 차이가 없어,일상
안경 벗으니까 완전 예뻤어,일상
안경 벗으니까 훈훈하더라,일상
안경 벗으면 나으려나,일상
안경 빼니까 다른 사람,일상
안경 빼니까 예뻐보여,일상
안경 안 어울리는 거 같아,일상
안경 안꼈는데 아무도 몰라,일상
안경테 뭐로 바꿀까,일상
안경테 바꾸면 인상이 바뀔까,일상
안경테 바꿀까봐,일상
안경테 바꿔야되는데,일상
안나가고 뒹굴거리고 싶어,일상
안녕,일상
안녕안녕,일상
안녕하세요,일상
안뇽,일상
안될거 같아,일상
안부 인사까지 해야 돼?,일상
안주 뭐 먹을까?,일상
안주 추천 좀,일상
안친한데 연락해도 될까?,일상
알뜰폰 괜찮을까,일상
알뜰폰 샀어,일상
알뜰폰 어때?,일상
알뜰폰으로 바꿨어,일상
알바 같이 하는 사람 좋아,일상
알바 구해볼까,일상
알바 생각보다 힘들다.,일상
알바 집 알바 집 이게 뭐냐,일상
알바 하나 더 구해야겠어,일상
알바구함,일상
알바만 하고 살고 있어,일상
알바하고 싶어,일상
알바하기 힘들다,일상
알바하는데 같이 일하는 사람 좋아져,일상
알아들은 척했는데 모르겠어,일상
앞머리 길러볼까,일상
앞머리 내릴까?,일상
앞머리 내릴까봐,일상
앞머리 다시 길러볼까,일상
앞머리 떡졌어,일상
앞머리 만들까?,일상
앞으로 나가지 않고 이렇게만 살고싶어,일상
앞으로 뭐 해먹고 사냐,일상
앞으로 뭐하고 살지,일상
앞으로 어떻게 살지?,일상
앞으로 조심해야겠다.,일상
애기가 밥을 너무 안 먹어,일상
애기가 밥을 안 먹어,일상
애들 총회 가야겠죠?,일상
애들 총회에 왜 나를 오라고 하냐,일상
애를 나혼자 키우는 것 같아,일상
애매한 관계,일상
애버랜드 가고 싶어,일상
애완동물 키우고 싶어,일상
애완동물 키우고 싶은데 아빠가 못 키우게 해,일상
애완동물 키우고 싶은데 아빠가 키우지 말래,일상
액정 나갔어,일상
야,일상
야경 보고 싶다,일상
야경 보러 가고 싶다,일상
야구장 고고,일상
야구장이나 갈까,일상
야근 좀 그만하고 싶어,일상
야근각,일상
야근할 줄 모르고 약속 잡았어,일상
야식 먹고 싶어.엉엉,일상
야식 먹고 싶은데 살 찔 거 같아,일상
야식 먹을까 말까,일상
야외에서 먹으니까 더 맛있어,일상
약 기운에 졸음이 몰려왔어,일상
약 먹고 나아야지,일상
약 먹었더니 졸려,일상
약 챙겨 먹어야지,일상
약속 있는데 야근이네,일상
약초 캐볼까?,일상
양말 구멍 난거 지금 봄,일상
양말 구멍 났다,일상
양말에 빵꾸난 거 봤나,일상
양배추즙 맛없어,일상
양배추즙 최악,일상
양심에 찔려,일상
양심이 콕콕,일상
양초 선물 받았어,일상
양키캔들 선물받았어,일상
얘는 싸우기만 하면 연락이 안돼,일상
어둠아 끝나라,일상
어둠에서 나와야 할 듯,일상
어둠의끝,일상
어디서 맛난 냄새가 나는데,일상
어디서 피해자 코스프레임?,일상
어디서부터 잘못된 걸까,일상
어딘가 떠나고 싶다.,일상
어떤 사람이랑 결혼해야할까,일상
어떤 영화 볼까,일상
어떻게 벌어 먹고 살지,일상
어떻게 서류에서부터 계속 떨어져,일상
어떻게 하면 나를 좋아하게 만들지,일상
어떻게 하면 좋을까?,일상
어떻게 하면 호감형이 될까,일상
어떻게 화해하지,일상
어떻게해 늦잠 잤어,일상
어려 보이고 싶어,일상
어려지고 싶어,일상
어렸을 때 공부 좀 할 걸,일상
어렸을때 공부할껄,일상
어렸을때는 공부하기 싫었는데 지금은 하고 싶네,일상
어렸을때는 비슷했던 거 같은데,일상
어렸을때로 돌아가고 싶어,일상
어른이 된다는 건 뭘까,일상
어른이 된다는 것,일상
어린 시절로 돌아가고 싶어,일상
어린이집 방학이래,일상
어린이집 입학식 가야겠지,일상
어린이집 입학식 꼭 참석해야하나?,일상
어머,일상
어머나,일상
어색한게 얼굴에 티 나,일상
어이가 없네,일상
어이가 없어서,일상
어이상실,일상
어이없어,일상
어제 밤 샜어,일상
어제 술마시고 나서 기억 안나,일상
언니가 있으면 뭐가 좋아?,일상
언니랑 다퉜어,일상
언니랑 전쟁 중,일상
언제 다 고쳐,일상
언제쯤 예쁘게 화장 잘할까,일상
언젠가 자기 복제가 될까,일상
언젠가는 나를 좋아해 주는 사람 있겠지?,일상
얼굴 너무 까매졌어.,일상
얼굴 너무 탔다,일상
얼굴 보니까 떨리더라,일상
얼굴 엄청 작은 거 부러워,일상
얼굴 작은 거 부러워,일상
얼굴 평가해 달래,일상
얼굴만 아는 민망한 사이가 있어,일상
얼굴은 내 스타일 아닌데 점점 좋아지는 거 같아,일상
얼른 아아야 할텐데,일상
얼마나 행복해질려고 이렇게 힘들지,일상
얼마전 재회했는데,일상
얼어 죽는 줄,일상
얼어죽는 줄 알았어,일상
얼집 방학이래,일상
얼평해달라는 사람 어떻게 생각해?,일상
엄마 기대 때문에 부담돼,일상
엄마 말씀 안 들은거 후회돼,일상
엄마 말씀 잘 들을걸,일상
엄마 미안해,일상
엄마 밥 먹고 싶다,일상
엄마 밥 생각나,일상
엄마 보고 싶다,일상
엄마 생각난다,일상
엄마 힘들게 했어,일상
엄마가 나 때문에 힘든 거 같아,일상
엄마가 나만 시켜,일상
엄마가 나한테 기대가 너무 큰 거 같아서 부담스러워,일상
엄마가 내 방에 막 들어와,일상
엄마가 동생이랑 차별해,일상
엄마가 동생한테만 잘해줘.,일상
엄마가 선 보라고 하시는데,일상
엄마가 안 왔으면 좋겠어,일상
엄마가 언니랑 나랑 차별해,일상
엄마가 언니랑 차별해,일상
엄마가 자꾸 나만 시켜,일상
엄마는 뭐하나,일상
엄마라고 자식방에 막 들어오면 안돼지,일상
엄마랑 둘이 여행가,일상
엄마랑 싸웠어,일상
엄마랑 아빠처럼 살고 싶다,일상
엄마랑 여행 안 가봤는데,일상
엄마아빠 노후가 걱정돼,일상
엄마아빠 보고 싶다,일상
엄마아빠랑 다시 같이 살아야돼,일상
엄마한테 또 화냈어,일상
엄마한테 막말했어,일상
엄마한테 미안해,일상
엄마한테 손 좀 벌려야겠다,일상
엄마한테 혼났어,일상
엄청 오래 만났어,일상
업데이트가 너무 오래 걸려,일상
업데이트가 엄청 느려,일상
업무 끝내고 집 갈 수 있을까,일상
업무 스트레스 넘 심해,일상
업무 지적 또 받음,일상
업무 지적을 너무 많이 받아,일상
업무가 쌓여있어,일상
엇갈리는 느낌 싫다,일상
엇갈리지 않았으면 좋겠다,일상
에어 후라이어 사고 싶다.,일상
에이 짱나,일상
에이씨,일상
엠티 꼭 가야해?,일상
엠티 안 가도 돼지?,일상
여기 있으니까 좋다,일상
여기 좋아,일상
여기까지가 한계야,일상
여기까지가 한계인 거같아,일상
여드름 났어,일상
여드름 때매 스트레스받아,일상
여드름 손으로 짰어,일상
여드름 짰어,일상
여드름 피부 화장으로 가릴까?,일상
여르름 또났어,일상
여름 끝났으면,일상
여름 빨리 지나갔으면,일상
여름 휴가 어디가 좋을까,일상
여름 휴가 어디가지?,일상
여름에는 냉면만한게 없는 듯,일상
여름에는 냉면이지,일상
여름인데 태닝할까,일상
여우같은 사람 진짜 싫어,일상
여우같은 애한테 당했어,일상
여우같은 짓하는 사람 싫어,일상
여우한테 당했어,일상
여유가 너무 없어,일상
여유롭게 살고 싶어,일상
여자 어디서 만나,일상
여자 친구랑 연락이 안돼,일상
여자로 태어 났으면 어땠을까?,일상
여자야 남자야,일상
여자예요? 남자예요?,일상
여자친구가 교환학생 간대,일상
여자친구가 교환학생 다녀온대,일상
여자친구가 남의 눈을 너무 신경써,일상
여자친구가 너무 예뻐,일상
여자친구가 맨날 욕해,일상
여자친구가 왜 화났는지 모르겠어,일상
여자친구가 욕했어,일상
여자친구가 자꾸 질리게 한다,일상
여자친구가 전화를 안해,일상
여자친구가 전화하는 걸 안 좋아해,일상
여자친구가 혼자 여행 가보고 싶다는데,일상
여자친구가 혼자 여행 간다는게 화나,일상
여자친구랑 전화 안 받네.,일상
여자친구랑 종교 때문에 다툼,일상
여자친구랑 종교가 달라,일상
여자친구한테 질린 듯,일상
여자해보고 싶어,일상
여친 데려다 주고 막차 놓침,일상
여친 진짜 예쁘다,일상
여친이 맨날 욕해,일상
여친이 셀카 너무 많이 찍어,일상
여친이 화난 이유를 아직도 모르겠어,일상
여행 가고 싶은데 시간이 없어.,일상
여행 가야지,일상
여행 계획 세워야지,일상
여행 어디가지,일상
여행가고 싶다,일상
여행갈 시간도 없다,일상
여행지 추천,일상
역류성 식도염 온 거 같아.,일상
역류성 식도염이 또 도졌어,일상
역시 나는 천재야,일상
역시 이불밖은 위험해,일상
연금 믿어도 될까,일상
연금 받을 수 있을까,일상
연락 또 해도 되겠지,일상
연락 많이 해도 되겠지,일상
연락 안 하던 친구한테 연락해도 되나,일상
연락 안오면 걱정돼,일상
연락 안오면 어쩌나 걱정되네,일상
연락 안해서 미안해,일상
연락 어떻게 시작함,일상
연락 없더니 갑자기 왜 만나자고 하지?,일상
연락 좀 빨리 하지,일상
연락 좀 빨리빨리 했으면 좋겠다.,일상
연락 좀 안 왔으면 좋겠어,일상
연락 처음에 어떻게 시작함,일상
연락 하지 말라고,일상
연락이 너무 안돼,일상
연락이 될까,일상
연락이 될지 모르겠네,일상
연락하는 게 어색해,일상
연락하는 게 익숙하지가 않아,일상
연봉대비 근무시간이 너무 긴 거 같애,일상
연상이 좋아,일상
연애 갱년긴가,일상
연애 상담 가능?,일상
연애 상담 해줄래?,일상
연애 위기인 거 같아,일상
연애 하고 싶어,일상
연애는 도대체 어떻게 하는거야,일상
연애는 어떻게 하는 거야,일상
연애하고 나만 살 쪘나봐,일상
연애했더니 살찐 듯,일상
연예인 걱정이 제일 쓸데 없어,일상
연예인 되고 싶어,일상
연예인 되는 방법,일상
연예인 되면 피곤하겠지?,일상
연예인도 힘든게 있겠지?,일상
연예인도 힘들겠다.,일상
연예인도 힘들겠지?,일상
연일 최고 몸무게 갱신하네.,일상
열나고 아파,일상
열쇠 두고 왔다,일상
열쇠 안가지고 왔다,일상
열심히 공부해야지,일상
열심히 한 거 같은데,일상
열심히 한 거 같은데 결과가 왜 이러지,일상
열심히 한 거 같은데 망,일상
염색이나 해야지,일상
염색하는게 좋을까?,일상
염색해볼까?,일상
엿같다.,일상
엿같은 상황,일상
영양제 뭐가 좋아,일상
영양제 좀 먹을까,일상
영양제 챙겨 먹을 나이가 됐어,일상
영어 잘 했으면,일상
영어 잘 했으면 좋겠다,일상
영어학원 다녀볼까,일상
영어학원 좀 다닐까,일상
영화 보러 왔어,일상
영화 추천,일상
영화가 재미 없어,일상
영화관 알바 하고 싶다,일상
영화관 알바하면 좋겠다.,일상
영화관 혼자 왔어,일상
영화보고 왔다,일상
영화봤는데 재미 없어,일상
옆에 있는 사람이 중요해,일상
옆에 있는 사람한테 너무 소홀했던거 같아,일상
예능 볼 게 없다,일상
예능도 이제 재미없어,일상
예비 시어머니가 이상해,일상
예쁘다고 말해줘,일상
예쁜 카페 찾아가 볼까?,일상
예의 차리래 지는?,일상
예전 게임인데 재밌다,일상
예전에는 비슷했는데,일상
옛여자친구가 준 편지 못 버리겠어,일상
오 좀 멋있는데,일상
오늘 괜히 기분 꿀꿀해,일상
오늘 그냥 쉬고 싶다,일상
오늘 기분 좋아,일상
오늘 기분은 설명이 안돼,일상
오늘 기분을 뭐라고 해야하나,일상
오늘 길 너무 막히더라,일상
오늘 길 많이 막히더라,일상
오늘 까먹고 아무 것도 안 가져 왔다,일상
오늘 나 좀 잘생겨 보인다.,일상
오늘 날씨 좋아서 놀러가고 싶어,일상
오늘 날씨 죽인다,일상
오늘 날이 좋아,일상
오늘 너무 졸려,일상
오늘 너무 피곤해,일상
오늘 너무 힘들다,일상
오늘 또 늦잠잤어,일상
오늘 또 하루 살았네,일상
오늘 라면 먹고 싶어,일상
오늘 라면 먹어야지,일상
오늘 머리 안 감았는데,일상
오늘 못 만났어,일상
오늘 무슨 날인가,일상
오늘 물 진짜 조금 마셨다,일상
오늘 뭐 입지?,일상
오늘 뭐 재미있는거 하는 날인가,일상
오늘 미세먼지 어때?,일상
오늘 보름달이다.,일상
오늘 보름달이야,일상
오늘 상 받았다,일상
오늘 생각보다 춥네,일상
오늘 아무 것도 안 가져 왔다,일상
오늘 야근인가,일상
오늘 왤케 추워,일상
오늘 운이 꽝이다,일상
오늘 운이 안 좋았어,일상
오늘 유난히 지하철에 자리가 없어,일상
오늘 일도 안 했는데 엄청 피곤해,일상
오늘 저녁 뭐 먹을까,일상
오늘 저녁은,일상
오늘 점심 뭐 먹을까,일상
오늘 점심은,일상
오늘 좀 건조한 거 같애,일상
오늘 좀 바쁘네,일상
오늘 지각인듯 뭐라 그러지,일상
오늘 처리할 일 너무 많아,일상
오늘 처리할 일이 쌓인다,일상
오늘 첫 출근이야,일상
오늘 초미세먼지도 심하대,일상
오늘 치마랑 바지 뭐 입지?,일상
오늘 침대밖으로 안 나가야지,일상
오늘 팩 하고 자야지,일상
오늘 하루도 이렇게 마무리,일상
오늘 햇볕 좋다,일상
오늘 화장 떴어,일상
오늘 화장이 안 먹어,일상
오늘 회식 안하나,일상
오늘나 어제이나 똑같아,일상
오늘도 공기가 뿌얘,일상
오늘도 그냥 그냥,일상
오늘도 그냥 그냥 다갔네.,일상
오늘도 꾸준히 회사 가시 싫다.,일상
오늘도 끝,일상
오늘도 날씨가 뿌얘,일상
오늘도 또 이렇게 가는구나,일상
오늘도 어제랑 똑같아,일상
오늘도 퇴근길 엄청 막히네,일상
오늘도 평온해,일상
오늘도 힘차게 시작,일상
오늘따라 너무 힘들게 한다.,일상
오늘따라 엄마 보고 싶어,일상
오늘은 결재 받아야지,일상
오늘은 결재가 나야 할텐데,일상
오늘은 교회 안가면 안될까,일상
오늘은 내가 기분이가 좋아,일상
오늘은 또 뭐 입냐,일상
오늘은 또 뭘 먹나,일상
오늘은 또 어떻게 버티지?,일상
오늘은 뭐 먹을까?,일상
오늘은 별도 안 보이네,일상
오늘은 샐러드만 먹어야지,일상
오늘은 쉬고 싶다,일상
오늘은 진짜 대청소 한다.,일상
오늘은 집에 있고 싶어,일상
오늘은 치맥이야,일상
오늘은 파도가 잔잔하네,일상
오늘은 학교 가고 싶지 않아,일상
오늘이 천일이네,일상
오디션 나가볼까,일상
오디션 도전해볼까,일상
오래 살고 싶다,일상
오래 살고 싶어,일상
오래 살아야 할텐데,일상
오래 살아야할텐데,일상
오래된 게 좋겠지,일상
오래된 게 좋은 것도 있지,일상
오랜 시간을 함께해도 이해하지 못하겠어,일상
오랜만에 떨려서 좋았는데,일상
오랜만에 보니까 떨리더라,일상
오랜만에 서점에 갔었어,일상
오랜만에 쇼핑,일상
오랜만에 스테끼 먹고 싶어,일상
오랜만에 아침 먹었어,일상
오로라 보러 가고 싶다,일상
오로라 보러 여행 가고 싶다,일상
오싹한 이야기 해줄까,일상
오지마,일상
오토바이 사고 싶어,일상
오토바이 위험하겠지?,일상
오토바이 있었으면 좋겠다,일상
오토바이 타고 싶다,일상
오토바이 타고 싶은데 무서워,일상
오토바이 타러 가고 싶다.,일상
오후되면 얼굴에 개기름 껴,일상
옥상에 뭐 좀 심어볼까,일상
온다고 했는데 왜 안 오지?,일상
올해 계속 안 좋네,일상
올해 왜 이러지,일상
올해 왜 이렇게 엉망이지,일상
올해 이상해,일상
올해도 건강하길,일상
옷 걸 데가 없어,일상
옷 사 줘,일상
옷 좀 사줘,일상
옷은 많은데 입을 게 없어,일상
옷이 다 젖었어,일상
옷장이 점점 줄어들어,일상
와 소름 돋아,일상
와 체육대회다,일상
와인 마실까?,일상
와인 콜?,일상
와인 한 잔 할까,일상
와인 한잔 짠,일상
와플 기계 사고 싶다,일상
와플 기계사서 집에서 만들어 먹고 싶다,일상
와플 먹고 싶어,일상
완벽하게 좀 하고 싶다.,일상
완벽한 사람이 되고 싶어,일상
완벽해지고 싶어,일상
완벽해지는 방법,일상
완전 계탄 느낌,일상
완전 복붙으로 잘하더라고,일상
완전 시간 아까워,일상
완전 재미 없거든,일상
완전 좌절이다.,일상
왕따된 거 같아,일상
왕따인가 봄,일상
왕만두 맛있는데,일상
왜 갑자기 연락했을까?,일상
왜 계속 한숨 나오지?,일상
왜 공부해야하는지 모르겠어,일상
왜 교양도 들어야 해,일상
왜 그러는지 모르겠어,일상
왜 나를 의심하지,일상
왜 나만 시키지,일상
왜 나한테 피해를 주냐고,일상
왜 내가 해야 하지?,일상
왜 답장을 안하지,일상
왜 돈이 없지,일상
왜 때문에 나만 시키냐고,일상
왜 말을 못해 말을 못하냐구,일상
왜 말을 이해를 못하냐구,일상
왜 맨날 속는 건 나인거지?,일상
왜 비난만 할까,일상
왜 살까,일상
왜 서류에서 떨어지지?,일상
왜 성적이 안오를까?,일상
왜 싸웠는지도 기억 안나,일상
왜 안 하지,일상
왜 이런 일이 일어날까,일상
왜 이렇게 돈이 없지,일상
왜 이렇게 쓸쓸하지,일상
왜 이렇게 태어났을까?,일상
왜 이상한 말 해,일상
왜 이제 만나자고 했을까?,일상
왜 이제 찾는걸까?,일상
왜 이제서야 연락했을까?,일상
왜 이제서야 찾아온거야?,일상
왜 잠을 못 자는 걸까?,일상
왜 진급이 안 되지,일상
왜 카톡 답장을 안하지,일상
왤케 춥냐,일상
외국어 꼭 해야되나,일상
외국어는 필수인가,일상
외로워,일상
외모에 자신이 없어,일상
외식 너무 많이 했다,일상
외제차 갖고 싶다,일상
외제차 타고 싶어,일상
외향적이면 좋을텐데,일상
왼손잡이가 뭐 어때서,일상
왼손잡이가 잘못이야?,일상
요가 온 아줌마들이 참견해,일상
요가하는데 아줌마들이 참견해,일상
요리 재밌어,일상
요리하는게 재밌어,일상
요번 방학에 뭐하지,일상
요즘 광고가 너무 길어,일상
요즘 나 왜 이러지,일상
요즘 너무 지루해,일상
요즘 뉴스가 재미가 없네,일상
요즘 되는 일이 없네,일상
요즘 드라마 너무 재밌네,일상
요즘 드라마가 땡겨,일상
요즘 사람이 무서워,일상
요즘 속이 안 좋아,일상
요즘 웃을 일이 없네,일상
요즘 자꾸 까먹어,일상
요즘 자꾸 깜빡깜빡해,일상
요즘 잠을 늦게 자,일상
요즘 잠을 못자,일상
요즘 제정신이 아니야,일상
요즘 조깅하고 있어,일상
요즘 조심할 게 많아,일상
요즘 핫한 건?,일상
요즘 핫한 게 뭐야,일상
요즘에는 외국어도 잘해야하나봐,일상
요즘에는 중국어도 잘해야하나봐,일상
욕먹었어 여자친구한테,일상
욜로!,일상
용돈 넘 적어,일상
용돈 다 썼어,일상
용돈 달라고 졸라볼까?,일상
용돈 받음,일상
용돈 벌써 다 썼어,일상
용돈 벌써 없어,일상
용돈 올려줬으면,일상
용돈 인상해 달라고 말할까,일상
용돈 줘,일상
우리 같이 놀자,일상
우리 계속 엇갈림,일상
우리 과에 좋아하는 애 있어,일상
우리 남편 또 늦게 들어와,일상
우리 분위기 좋았는데,일상
우리 집에도 고양이 있으면 좋겠다.,일상
우리 학과 어떤 애 쫌 훈훈하다,일상
우리가 좋은데 왜 반대하시지,일상
우리집 망한 거 같애,일상
우리집 망한 거 같은데 나 어떡하지?,일상
우리집 망했다,일상
우리집에 놀러와,일상
우산 같이 쓰자고 해볼까?,일상
우산 놓고왔다.,일상
